Unnamed: 0;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
18875;DEU;Europe;Germany;2020-03-18;7156,0;1144,0;837,143;13,0;0,0;1,571;85,41;13,654000000000002;9,992;0,155;0,0;0,019;;;;;;;;;;;;;31749,0;0,379;37,925;0,026;tests performed;52,31;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18876;DEU;Europe;Germany;2020-03-19;8198,0;1042,0;947,2860000000001;13,0;0,0;1,429;97,84700000000001;12,437000000000001;11,306;0,155;0,0;0,017;;;;;;;;;;;;;36262,0;0,433;38,28;0,026;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18877;DEU;Europe;Germany;2020-03-20;14138,0;5940,0;1681,286;43,0;30,0;5,428999999999999;168,74400000000003;70,89699999999998;20,067;0,513;0,358;0,065;;;;;;;;;;;;;40776,0;0,48700000000000004;24,253;0,041;tests performed;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18878;DEU;Europe;Germany;2020-03-21;18187,0;4049,0;2160,714;45,0;2,0;5,7139999999999995;217,07;48,327;25,789;0,537;0,024;0,068;;;;;;;;;;;;;45289,0;0,541;20,96;0,048;tests performed;68,06;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18879;DEU;Europe;Germany;2020-03-22;21463,0;3276,0;2524,0;67,0;22,0;8,429;256,171;39,101;30,125;0,8;0,263;0,10099999999999999;;;;;;;2350,454;28,054;623169,0;;7,438;;49803,0;0,594;19,732;0,051;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18880;DEU;Europe;Germany;2020-03-23;24774,0;3311,0;2848,0;94,0;27,0;11,714;295,689;39,518;33,992;1,122;0,322;0,14;;;;;;;;;;;;;50066,0;0,598;17,579;0,057;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18881;DEU;Europe;Germany;2020-03-24;29212,0;4438,0;3314,2859999999996;126,0;32,0;16,143;348,659;52,97;39,558;1,504;0,382;0,193;;;;;;;;;;;;;50329,0;0,601;15,185;0,066;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18882;DEU;Europe;Germany;2020-03-25;31554,0;2342,0;3485,429;149,0;23,0;19,429000000000002;376,61199999999997;27,95300000000001;41,6;1,778;0,275;0,23199999999999998;;;;;;;;;;;;;50592,0;0,604;14,515;0,069;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18883;DEU;Europe;Germany;2020-03-26;36508,0;4954,0;4044,2859999999996;198,0;49,0;26,429000000000002;435,74;59,128;48,27;2,363;0,585;0,315;;;;;;;;;;;;;50855,0;0,607;12,575;0,08;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18884;DEU;Europe;Germany;2020-03-27;42288,0;5780,0;4021,429;253,0;55,0;30,0;504,727;68,987;47,99800000000001;3,02;0,6559999999999999;0,358;;;;;;;;;;;;;51119,0;0,61;12,712;0,079;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18885;DEU;Europe;Germany;2020-03-28;48582,0;6294,0;4342,143;325,0;72,0;40,0;579,849;75,122;51,825;3,8789999999999996;0,8590000000000001;0,47700000000000004;;;;;;;;;;;;;51382,0;0,613;11,833;0,085;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18886;DEU;Europe;Germany;2020-03-29;52547,0;3965,0;4440,571;389,0;64,0;46,0;627,173;47,324;53,0;4,643;0,764;0,5489999999999999;;;;;;;4461,724;53,253;984684,0;;11,753;;51645,0;0,616;11,63;0,086;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18887;DEU;Europe;Germany;2020-03-30;57298,0;4751,0;4646,286;455,0;66,0;51,57100000000001;683,878;56,705;55,456;5,431;0,7879999999999999;0,616;;;;;;;;;;;;;52601,0;0,628;11,321;0,08800000000000001;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18888;DEU;Europe;Germany;2020-03-31;61913,0;4615,0;4671,571;583,0;128,0;65,286;738,96;55,082;55,757;6,9579999999999975;1,528;0,779;;;;;;;;;;;;;53557,0;0,639;11,464;0,087;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18889;DEU;Europe;Germany;2020-04-01;67366,0;5453,0;5116,0;732,0;149,0;83,286;804,044;65,084;61,062;8,737;1,778;0,9940000000000001;;;;;;;;;;;;;54512,0;0,6509999999999999;10,655;0,094;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18890;DEU;Europe;Germany;2020-04-02;73522,0;6156,0;5287,714;872,0;140,0;96,286;877,5189999999999;73,475;63,111000000000004;10,408;1,671;1,149;;;;;;;;;;;;;55468,0;0,662;10,49;0,095;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18891;DEU;Europe;Germany;2020-04-03;79696,0;6174,0;5344,0;1017,0;145,0;109,14299999999999;951,2080000000001;73,69;63,783;12,138;1,7309999999999999;1,3030000000000002;;;;;;;;;;;;;56424,0;0,6729999999999999;10,558;0,095;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18892;DEU;Europe;Germany;2020-04-04;85778,0;6082,0;5313,714;1158,0;141,0;119,0;1023,8;72,59100000000002;63,422;13,821;1,683;1,42;;;;;;;;;;;;;57380,0;0,685;10,798;0,093;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18893;DEU;Europe;Germany;2020-04-05;91714,0;5936,0;5595,286;1342,0;184,0;136,143;1094,649;70,84899999999998;66,782;16,017;2,1959999999999997;1,625;;;;;;;4158,960999999998;49,639;1393032,0;;16,625999999999998;;58335,0;0,696;10,425999999999998;0,096;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18894;DEU;Europe;Germany;2020-04-06;95391,0;3677,0;5441,857;1434,0;92,0;139,857;1138,536;43,887;64,95100000000001;17,115;1,0979999999999999;1,669;;;;;;;;;;;;;57761,0;0,6890000000000001;10,614;0,094;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18895;DEU;Europe;Germany;2020-04-07;99225,0;3834,0;5330,286;1607,0;173,0;146,286;1184,296;45,761;63,619;19,18;2,065;1,746;;;;;;;;;;;;;57186,0;0,6829999999999999;10,729;0,093;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18896;DEU;Europe;Germany;2020-04-08;103228,0;4003,0;5123,143;1861,0;254,0;161,286;1232,0739999999996;47,778;61,147;22,212;3,032;1,925;;;;;;;;;;;;;56612,0;0,6759999999999999;11,05;0,09;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18897;DEU;Europe;Germany;2020-04-09;108202,0;4974,0;4954,286;2107,0;246,0;176,429;1291,441;59,367;59,132;25,148000000000003;2,9360000000000004;2,106;;;;;;;;;;;;;56037,0;0,669;11,311;0,08800000000000001;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18898;DEU;Europe;Germany;2020-04-10;113525,0;5323,0;4832,714;2373,0;266,0;193,71400000000003;1354,973;63,532;57,681000000000004;28,323;3,175;2,312;;;;;;;;;;;;;55463,0;0,662;11,477;0,087;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18899;DEU;Europe;Germany;2020-04-11;117658,0;4133,0;4554,286;2544,0;171,0;198,0;1404,3020000000001;49,32899999999999;54,357;30,364;2,041;2,363;;;;;;;;;;;;;54888,0;0,655;12,052;0,083;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18900;DEU;Europe;Germany;2020-04-12;120479,0;2821,0;4109,286;2673,0;129,0;190,143;1437,9720000000002;33,67;49,04600000000001;31,903000000000002;1,54;2,269;;;;;;;3043,782;36,329;1773229,0;;21,164;;54314,0;0,648;13,217;0,076;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18901;DEU;Europe;Germany;2020-04-13;123016,0;2537,0;3946,429;2799,0;126,0;195,0;1468,253;30,28;47,102;33,407;1,504;2,327;;;;;;;;;;;;;53328,0;0,636;13,513;0,07400000000000001;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18902;DEU;Europe;Germany;2020-04-14;125098,0;2082,0;3696,143;2969,0;170,0;194,571;1493,102;24,85;44,115;35,436;2,029;2,322;;;;;;;;;;;;;52343,0;0,625;14,162;0,071;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18903;DEU;Europe;Germany;2020-04-15;127584,0;2486,0;3479,429;3254,0;285,0;199,0;1522,774;29,671999999999997;41,528999999999996;38,838;3,4019999999999997;2,375;;;;;;;;;;;;;51357,0;0,613;14,76;0,068;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18904;DEU;Europe;Germany;2020-04-16;130450,0;2866,0;3178,2859999999996;3569,0;315,0;208,857;1556,981;34,207;37,934;42,598;3,76;2,4930000000000003;;;;;;;;;;;;;50371,0;0,601;15,848;0,063;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18905;DEU;Europe;Germany;2020-04-17;133830,0;3380,0;2900,7140000000004;3868,0;299,0;213,571;1597,3229999999999;40,342;34,621;46,166000000000004;3,569;2,549;;;;;;;;;;;;;49386,0;0,589;17,025;0,059;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18906;DEU;Europe;Germany;2020-04-18;137439,0;3609,0;2825,857;4110,0;242,0;223,71400000000003;1640,398;43,075;33,728;49,055;2,888;2,67;;;;;;;;;;;;;48400,0;0,578;17,128;0,058;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18907;DEU;Europe;Germany;2020-04-19;139897,0;2458,0;2774,0;4294,0;184,0;231,571;1669,735;29,337;33,109;51,25100000000001;2,1959999999999997;2,764;;;;;;;2139,528;25,536;2105131,0;;25,125999999999998;;47415,0;0,5660000000000001;17,093;0,059;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18908;DEU;Europe;Germany;2020-04-20;141672,0;1775,0;2665,143;4404,0;110,0;229,28599999999997;1690,921;21,185;31,81;52,56399999999999;1,3130000000000002;2,737;;;;;;;;;;;;;48067,0;0,574;18,035;0,055;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18909;DEU;Europe;Germany;2020-04-21;143457,0;1785,0;2622,7140000000004;4598,0;194,0;232,71400000000003;1712,225;21,305;31,303;54,879;2,315;2,778;;;;;;;;;;;;;48720,0;0,581;18,576;0,054000000000000006;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18910;DEU;Europe;Germany;2020-04-22;145694,0;2237,0;2587,143;4879,0;281,0;232,143;1738,925;26,7;30,879;58,233000000000004;3,3539999999999996;2,7710000000000004;;;;;;;;;;;;;49373,0;0,589;19,084;0,052000000000000005;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18911;DEU;Europe;Germany;2020-04-23;148046,0;2352,0;2513,714;5094,0;215,0;217,857;1766,997;28,072;30,002;60,799;2,5660000000000003;2,6;;;;;;;;;;;;;50026,0;0,597;19,901;0,05;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18912;DEU;Europe;Germany;2020-04-24;150383,0;2337,0;2364,714;5321,0;227,0;207,571;1794,89;27,893;28,224;63,50899999999999;2,7089999999999996;2,477;;;;;;;;;;;;;50679,0;0,605;21,431;0,047;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18913;DEU;Europe;Germany;2020-04-25;152438,0;2055,0;2142,714;5500,0;179,0;198,571;1819,418;24,526999999999997;25,574;65,645;2,136;2,37;;;;;;;;;;;;;51331,0;0,613;23,956;0,042;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18914;DEU;Europe;Germany;2020-04-26;154175,0;1737,0;2039,714;5640,0;140,0;192,28599999999997;1840,15;20,732;24,345;67,316;1,671;2,295;;;;;;;1494,642;17,839000000000006;2469021,0;;29,469;;51984,0;0,62;25,486;0,039;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18915;DEU;Europe;Germany;2020-04-27;155193,0;1018,0;1931,5710000000001;5750,0;110,0;192,28599999999997;1852,3;12,15;23,054000000000002;68,62899999999999;1,3130000000000002;2,295;;;;;;;;;;;;;51227,0;0,611;26,521;0,038;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18916;DEU;Europe;Germany;2020-04-28;156337,0;1144,0;1840,0;5913,0;163,0;187,857;1865,954;13,654000000000002;21,961;70,574;1,945;2,242;;;;;;;;;;;;;50470,0;0,602;27,429;0,036000000000000004;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18917;DEU;Europe;Germany;2020-04-29;157641,0;1304,0;1706,714;6115,0;202,0;176,571;1881,5179999999998;15,564;20,37;72,985;2,411;2,1069999999999998;;;;;;;;;;;;;49713,0;0,593;29,128;0,034;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18918;DEU;Europe;Germany;2020-04-30;159119,0;1478,0;1581,8570000000002;6288,0;173,0;170,571;1899,1589999999999;17,641;18,88;75,05;2,065;2,036;;;;;;;;;;;;;48956,0;0,584;30,948;0,032;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18919;DEU;Europe;Germany;2020-05-01;160758,0;1639,0;1482,1429999999998;6481,0;193,0;165,71400000000003;1918,721;19,562;17,69;77,354;2,3040000000000003;1,9780000000000002;;;;;;;;;;;;;48198,0;0,575;32,519;0,031;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18920;DEU;Europe;Germany;2020-05-02;161703,0;945,0;1323,5710000000001;6575,0;94,0;153,571;1930,0;11,279000000000002;15,797;78,476;1,122;1,8330000000000002;;;;;;;;;;;;;47441,0;0,5660000000000001;35,843;0,028;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18921;DEU;Europe;Germany;2020-05-03;162496,0;793,0;1188,714;6649,0;74,0;144,143;1939,465;9,465;14,187999999999999;79,359;0,883;1,72;;;;;;;984,99;11,755999999999998;2795809,0;;33,369;;46684,0;0,557;39,273;0,025;tests performed;75,46;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18922;DEU;Europe;Germany;2020-05-04;163175,0;679,0;1140,286;6692,0;43,0;134,571;1947,569;8,104;13,61;79,872;0,513;1,6059999999999999;;;;;;;;;;;;;48257,0;0,5760000000000001;42,32;0,024;tests performed;71,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18923;DEU;Europe;Germany;2020-05-05;163860,0;685,0;1074,714;6831,0;139,0;131,143;1955,745;8,176;12,827;81,531;1,659;1,565;;;;;;;;;;;;;49830,0;0,595;46,36600000000001;0,022;tests performed;71,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18924;DEU;Europe;Germany;2020-05-06;164807,0;947,0;1023,7139999999999;6996,0;165,0;125,85700000000001;1967,0479999999998;11,302999999999999;12,219000000000001;83,5;1,969;1,5019999999999998;;;;;;;;;;;;;51404,0;0,614;50,213;0,02;tests performed;66,2;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18925;DEU;Europe;Germany;2020-05-07;166091,0;1284,0;996,0;7119,0;123,0;118,714;1982,3729999999998;15,325;11,888;84,969;1,4680000000000002;1,4169999999999998;;;;;;;;;;;;;52977,0;0,632;53,19;0,019;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18926;DEU;Europe;Germany;2020-05-08;167300,0;1209,0;934,571;7266,0;147,0;112,14299999999999;1996,8029999999999;14,43;11,155;86,723;1,755;1,338;;;;;;;;;;;;;54550,0;0,6509999999999999;58,369;0,017;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18927;DEU;Europe;Germany;2020-05-09;168551,0;1251,0;978,2860000000001;7369,0;103,0;113,429;2011,734;14,931;11,675999999999998;87,95200000000001;1,229;1,354;;;;;;;;;;;;;56123,0;0,67;57,369;0,017;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18928;DEU;Europe;Germany;2020-05-10;169218,0;667,0;960,2860000000001;7395,0;26,0;106,571;2019,695;7,961;11,460999999999999;88,26299999999998;0,31;1,272;;;;;;;746,817;8,914;3199684,0;;38,19;;57696,0;0,6890000000000001;60,082;0,017;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18929;DEU;Europe;Germany;2020-05-11;169575,0;357,0;914,2860000000001;7417,0;22,0;103,571;2023,9560000000001;4,261;10,912;88,525;0,263;1,236;;;;;;;;;;;;;58284,0;0,696;63,74800000000001;0,016;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18930;DEU;Europe;Germany;2020-05-12;170508,0;933,0;949,7139999999999;7533,0;116,0;100,286;2035,092;11,136;11,335;89,91;1,385;1,197;;;;;;;;;;;;;58872,0;0,703;61,989;0,016;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18931;DEU;Europe;Germany;2020-05-13;171306,0;798,0;928,429;7634,0;101,0;91,14299999999999;2044,616;9,524;11,081;91,115;1,205;1,088;;;;;;;;;;;;;59459,0;0,71;64,043;0,016;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
18932;DEU;Europe;Germany;2020-05-14;172239,0;933,0;878,2860000000003;7723,0;89,0;86,286;2055,752;11,136;10,482999999999999;92,178;1,062;1,03;;;;;;;;;;;;;60047,0;0,7170000000000001;68,368;0,015;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
