Unnamed: 0;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
19047;DEU;Europe;Germany;2020-09-06;249985,0;988,0;1173,4289999999999;9325,0;1,0;4,2860000000000005;2983,6859999999997;11,792;14,005;111,29799999999999;0,012;0,051;;;;;;;257,349;3,072;13517676,0;;161,34;;157087,0;1,875;133,87;0,006999999999999999;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19048;DEU;Europe;Germany;2020-09-07;250799,0;814,0;1202,5710000000001;9325,0;0,0;3,8569999999999998;2993,402;9,715;14,353;111,29799999999999;0,0;0,046;;;;;;;;;;;;;158427,0;1,891;131,74;0,008;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19049;DEU;Europe;Germany;2020-09-08;252298,0;1499,0;1242,714;9329,0;4,0;3,8569999999999998;3011,2929999999997;17,891;14,832;111,346;0,048;0,046;;;;;;;;;;;;;159767,0;1,9069999999999998;128,563;0,008;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19050;DEU;Europe;Germany;2020-09-09;253474,0;1176,0;1231,286;9338,0;9,0;3,571;3025,329;14,036;14,696;111,45299999999999;0,107;0,043;;;;;;;;;;;;;161107,0;1,923;130,845;0,008;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19051;DEU;Europe;Germany;2020-09-10;255366,0;1892,0;1314,286;9341,0;3,0;2,8569999999999998;3047,9109999999996;22,581999999999997;15,687000000000001;111,48899999999999;0,036000000000000004;0,034;;;;;;;;;;;;;162447,0;1,939;123,601;0,008;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19052;DEU;Europe;Germany;2020-09-11;256850,0;1484,0;1318,714;9342,0;1,0;2,8569999999999998;3065,623;17,712;15,739;111,501;0,012;0,034;;;;;;;;;;;;;163788,0;1,955;124,203;0,008;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19053;DEU;Europe;Germany;2020-09-12;258480,0;1630,0;1354,714;9347,0;5,0;3,286;3085,078;19,455;16,169;111,561;0,06;0,039;;;;;;;;;;;;;165128,0;1,9709999999999999;121,891;0,008;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19054;DEU;Europe;Germany;2020-09-13;259428,0;948,0;1349,0;9349,0;2,0;3,429;3096,393;11,315;16,101;111,585;0,024;0,040999999999999995;;;;;;;313,865;3,746;14682951,0;;175,248;;166468,0;1,9869999999999999;123,401;0,008;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19055;DEU;Europe;Germany;2020-09-14;260355,0;927,0;1365,1429999999998;9350,0;1,0;3,571;3107,4570000000012;11,064;16,294;111,59700000000001;0,012;0,043;;;;;;;;;;;;;166078,0;1,982;121,656;0,008;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19056;DEU;Europe;Germany;2020-09-15;261762,0;1407,0;1352,0;9362,0;12,0;4,7139999999999995;3124,25;16,793;16,137;111,74;0,14300000000000002;0,055999999999999994;;;;;;;;;;;;;165689,0;1,9780000000000002;122,551;0,008;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19057;DEU;Europe;Germany;2020-09-16;263663,0;1901,0;1455,5710000000001;9368,0;6,0;4,2860000000000005;3146,939000000001;22,689;17,373;111,811;0,07200000000000001;0,051;;;;;;;;;;;;;165300,0;1,973;113,564;0,009000000000000001;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19058;DEU;Europe;Germany;2020-09-17;265857,0;2194,0;1498,714;9371,0;3,0;4,2860000000000005;3173,1259999999997;26,186;17,887999999999995;111,84700000000001;0,036000000000000004;0,051;;;;;;;;;;;;;164910,0;1,9680000000000002;110,034;0,009000000000000001;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19059;DEU;Europe;Germany;2020-09-18;267773,0;1916,0;1560,4289999999999;9378,0;7,0;5,143;3195,994;22,868000000000002;18,624000000000002;111,931;0,084;0,061;;;;;;;;;;;;;164521,0;1,964;105,433;0,009000000000000001;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19060;DEU;Europe;Germany;2020-09-19;270070,0;2297,0;1655,714;9384,0;6,0;5,2860000000000005;3223,41;27,416;19,762;112,00200000000001;0,07200000000000001;0,063;;;;;;;;;;;;;164131,0;1,959;99,13;0,01;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19061;DEU;Europe;Germany;2020-09-20;271415,0;1345,0;1712,4289999999999;9386,0;2,0;5,2860000000000005;3239,4629999999997;16,053;20,439;112,02600000000001;0,024;0,063;;;;;;;420,841;5,023;15829144,0;;188,928;;163742,0;1,954;95,62;0,01;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19062;DEU;Europe;Germany;2020-09-21;272337,0;922,0;1711,714;9386,0;0,0;5,143;3250,468;11,004000000000001;20,43;112,02600000000001;0,0;0,061;;;;;;;;;;;;;164187,0;1,96;95,92;0,01;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19063;DEU;Europe;Germany;2020-09-22;274158,0;1821,0;1770,8570000000002;9396,0;10,0;4,857;3272,202;21,734;21,136;112,146;0,11900000000000001;0,057999999999999996;;;;;;;;;;;;;164633,0;1,965;92,968;0,011;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19064;DEU;Europe;Germany;2020-09-23;275927,0;1769,0;1752,0;9409,0;13,0;5,857;3293,316;21,114;20,910999999999998;112,301;0,155;0,07;;;;;;;;;;;;;165078,0;1,97;94,223;0,011;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19065;DEU;Europe;Germany;2020-09-24;278070,0;2143,0;1744,714;9428,0;19,0;8,142999999999999;3318,8940000000002;25,57800000000001;20,824;112,52799999999999;0,22699999999999998;0,09699999999999999;;;;;;;;;;;;;165523,0;1,976;94,871;0,011;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19066;DEU;Europe;Germany;2020-09-25;280223,0;2153,0;1778,5710000000001;9443,0;15,0;9,286;3344,591;25,697;21,228;112,70700000000001;0,179;0,111;;;;;;;;;;;;;165969,0;1,9809999999999999;93,316;0,011;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19067;DEU;Europe;Germany;2020-09-26;282730,0;2507,0;1808,5710000000001;9452,0;9,0;9,714;3374,513;29,921999999999997;21,586;112,814;0,107;0,11599999999999999;;;;;;;;;;;;;166414,0;1,986;92,014;0,011;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19068;DEU;Europe;Germany;2020-09-27;284140,0;1410,0;1817,8570000000002;9457,0;5,0;10,142999999999999;3391,342;16,829;21,697;112,874;0,06;0,121;;;;;;;415,795;4,963;16997160,0;;202,86900000000003;;166859,0;1,992;91,789;0,011;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19069;DEU;Europe;Germany;2020-09-28;285332,0;1192,0;1856,4289999999999;9460,0;3,0;10,571;3405,5690000000004;14,227;22,156999999999996;112,90899999999999;0,036000000000000004;0,126;;;;;;;;;;;;;165493,0;1,975;89,146;0,011;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19070;DEU;Europe;Germany;2020-09-29;287421,0;2089,0;1894,714;9471,0;11,0;10,714;3430,502;24,933000000000003;22,614;113,041;0,131;0,128;;;;;;;;;;;;;164127,0;1,959;86,624;0,012;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19071;DEU;Europe;Germany;2020-09-30;289219,0;1798,0;1898,8570000000002;9488,0;17,0;11,286;3451,962;21,46;22,664;113,244;0,203;0,135;;;;;;;;;;;;;162761,0;1,943;85,715;0,012;tests performed;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19072;DEU;Europe;Germany;2020-10-01;291722,0;2503,0;1950,286;9500,0;12,0;10,286;3481,837;29,874000000000002;23,278000000000002;113,387;0,14300000000000002;0,12300000000000001;;;;;;;;;;;;;161395,0;1,926;82,755;0,012;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19073;DEU;Europe;Germany;2020-10-02;294395,0;2673,0;2024,5710000000001;9508,0;8,0;9,286;3513,74;31,903000000000002;24,164;113,48200000000001;0,095;0,111;;;;;;;;;;;;;160029,0;1,91;79,043;0,013;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19074;DEU;Europe;Germany;2020-10-03;296958,0;2563,0;2032,5710000000001;9527,0;19,0;10,714;3544,3309999999997;30,590999999999998;24,26;113,709;0,22699999999999998;0,128;;;;;;;;;;;;;158663,0;1,8940000000000001;78,06;0,013;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19075;DEU;Europe;Germany;2020-10-04;299237,0;2279,0;2156,714;9529,0;2,0;10,286;3571,532;27,201;25,741;113,73299999999999;0,024;0,12300000000000001;;;;;;;317,902;3,794;18098240,0;;216,011;;157297,0;1,8769999999999998;72,934;0,014;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19076;DEU;Europe;Germany;2020-10-05;300619,0;1382,0;2183,857;9534,0;5,0;10,571;3588,026;16,495;26,065;113,79299999999999;0,06;0,126;;;;;;;;;;;;;159595,0;1,905;73,079;0,014;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19077;DEU;Europe;Germany;2020-10-06;303258,0;2639,0;2262,429;9546,0;12,0;10,714;3619,5240000000003;31,498;27,003;113,936;0,14300000000000002;0,128;;;;;;;;;;;;;161892,0;1,932;71,557;0,014;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19078;DEU;Europe;Germany;2020-10-07;306086,0;2828,0;2409,571;9562,0;16,0;10,571;3653,277;33,753;28,759;114,12700000000001;0,191;0,126;;;;;;;;;;;;;164190,0;1,96;68,141;0,015;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19079;DEU;Europe;Germany;2020-10-08;310144,0;4058,0;2631,7140000000004;9578,0;16,0;11,142999999999999;3701,712;48,434;31,410999999999998;114,318;0,191;0,133;;;;;;;;;;;;;166487,0;1,9869999999999999;63,262;0,016;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19080;DEU;Europe;Germany;2020-10-09;314660,0;4516,0;2895,0;9589,0;11,0;11,571;3755,612;53,901;34,553000000000004;114,449;0,131;0,138;;;;;;;;;;;;;168785,0;2,015;58,302;0,017;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19081;DEU;Europe;Germany;2020-10-10;319381,0;4721,0;3203,2859999999996;9604,0;15,0;11,0;3811,9590000000003;56,347;38,233000000000004;114,62799999999999;0,179;0,131;;;;;;;;;;;;;171082,0;2,042;53,408;0,019;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19082;DEU;Europe;Germany;2020-10-11;322864,0;3483,0;3375,2859999999996;9615,0;11,0;12,286;3853,531;41,57100000000001;40,286;114,759;0,131;0,147;;;;;;;;;19311898,0;;230,49599999999998;;173380,0;2,069;51,368;0,019;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19083;DEU;Europe;Germany;2020-10-12;325331,0;2467,0;3530,2859999999996;9621,0;6,0;12,429;3882,975;29,445;42,136;114,831;0,07200000000000001;0,14800000000000002;;;;;;;;;;;;;173353,0;2,069;49,105;0,02;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19084;DEU;Europe;Germany;2020-10-13;329453,0;4122,0;3742,143;9634,0;13,0;12,571;3932,173;49,198;44,663999999999994;114,986;0,155;0,15;;;;;;;;;;;;;173327,0;2,069;46,31800000000001;0,022;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19085;DEU;Europe;Germany;2020-10-14;334585,0;5132,0;4071,2859999999996;9677,0;43,0;16,429000000000002;3993,426;61,253;48,593;115,499;0,513;0,196;;;;;;;;;;;;;173300,0;2,068;42,566;0,023;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19086;DEU;Europe;Germany;2020-10-15;341223,0;6638,0;4439,857;9710,0;33,0;18,857;4072,6540000000014;79,22800000000002;52,992;115,89299999999999;0,39399999999999996;0,225;;;;;;;;;;;;;173274,0;2,068;39,027;0,026;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19087;DEU;Europe;Germany;2020-10-16;348557,0;7334,0;4842,429;9734,0;24,0;20,714000000000002;4160,188;87,535;57,797;116,18;0,28600000000000003;0,247;;;;;;;;;;;;;173248,0;2,068;35,777;0,028;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19088;DEU;Europe;Germany;2020-10-17;356387,0;7830,0;5286,571;9767,0;33,0;23,285999999999998;4253,643;93,455;63,098;116,574;0,39399999999999996;0,278;;;;;;;;;;;;;173221,0;2,0669999999999997;32,766;0,031;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19089;DEU;Europe;Germany;2020-10-18;361974,0;5587,0;5587,143;9777,0;10,0;23,143;4320,327;66,683;66,685;116,693;0,11900000000000001;0,276;;;;;;;;;20524261,0;;244,967;;173195,0;2,0669999999999997;30,999;0,032;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19090;DEU;Europe;Germany;2020-10-19;366299,0;4325,0;5852,571;9789,0;12,0;24,0;4371,947;51,621;69,85300000000001;116,836;0,14300000000000002;0,28600000000000003;;;;;;;;;;;;;176181,0;2,103;30,103;0,033;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19091;DEU;Europe;Germany;2020-10-20;373167,0;6868,0;6244,857;9836,0;47,0;28,857;4453,92;81,973;74,535;117,397;0,561;0,344;;;;;;;;;;;;;179168,0;2,138;28,69;0,035;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19092;DEU;Europe;Germany;2020-10-21;380762,0;7595,0;6596,714;9875,0;39,0;28,285999999999998;4544,57;90,65;78,735;117,863;0,465;0,33799999999999997;;;;;;;;;;;;;182154,0;2,174;27,613000000000003;0,036000000000000004;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19093;DEU;Europe;Germany;2020-10-22;392049,0;11287,0;7260,857;9905,0;30,0;27,857;4679,286;134,716;86,662;118,221;0,358;0,332;;;;;;;;;;;;;185141,0;2,21;25,499;0,039;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19094;DEU;Europe;Germany;2020-10-23;403291,0;11242,0;7819,143;9954,0;49,0;31,429000000000002;4813,464;134,178;93,325;118,806;0,585;0,375;;;;;;;;;;;;;188128,0;2,245;24,06;0,042;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19095;DEU;Europe;Germany;2020-10-24;418005,0;14714,0;8802,571;10003,0;49,0;33,714;4989,082;175,618;105,06299999999999;119,39;0,585;0,402;;;;;;;;;;;;;191114,0;2,281;21,711;0,046;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19096;DEU;Europe;Germany;2020-10-25;429181,0;11176,0;9601,0;10032,0;29,0;36,429;5122,473;133,391;114,59200000000001;119,73700000000001;0,34600000000000003;0,435;;;;;;;;;21882967,0;;261,183;;194101,0;2,3169999999999997;20,217;0,049;tests performed;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19097;DEU;Europe;Germany;2020-10-26;437866,0;8685,0;10223,857;10056,0;24,0;38,143;5226,133;103,65899999999999;122,02600000000001;120,023;0,28600000000000003;0,455;;;;;;;;;;;;;;;;;;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19098;DEU;Europe;Germany;2020-10-27;449275,0;11409,0;10872,571000000002;10098,0;42,0;37,429;5362,304;136,172;129,769;120,524;0,501;0,447;;;;;;;;;;;;;;;;;;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19099;DEU;Europe;Germany;2020-10-28;464239,0;14964,0;11925,286;10183,0;85,0;44,0;5540,906;178,602;142,334;121,539;1,015;0,525;;;;;;;;;;;;;;;;;;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19100;DEU;Europe;Germany;2020-10-29;481013,0;16774,0;12709,143;10272,0;89,0;52,428999999999995;5741,111999999999;200,205;151,689;122,601;1,062;0,626;;;;;;;;;;;;;;;;;;46,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19101;DEU;Europe;Germany;2020-10-30;499694,0;18681,0;13771,857;10349,0;77,0;56,428999999999995;5964,078;222,96599999999998;164,373;123,52;0,919;0,674;;;;;;;;;;;;;;;;;;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19102;DEU;Europe;Germany;2020-10-31;518753,0;19059,0;14392,571000000002;10452,0;103,0;64,143;6191,556;227,47799999999998;171,782;124,749;1,229;0,7659999999999999;;;;;;;;;;;;;;;;;;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19103;DEU;Europe;Germany;2020-11-01;532930,0;14177,0;14821,286;10481,0;29,0;64,143;6360,765;169,209;176,899;125,096;0,34600000000000003;0,7659999999999999;;;;;;;;;;;;;;;;;;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19104;DEU;Europe;Germany;2020-11-02;545027,0;12097,0;15308,714;10530,0;49,0;67,714;6505,148;144,38299999999995;182,717;125,68;0,585;0,8079999999999999;;;;;;;;;;;;;;;;;;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19105;DEU;Europe;Germany;2020-11-03;560379,0;15352,0;15872,0;10661,0;131,0;80,429;6688,382;183,233;189,44;127,244;1,564;0,96;;;;;;;;;;;;;;;;;;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
19106;DEU;Europe;Germany;2020-11-04;577593,0;17214,0;16193,428999999998;10812,0;151,0;89,85700000000001;6893,839;205,457;193,27599999999998;129,046;1,8019999999999998;1,072;;;;;;;;;;;;;;;;;;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,9359999999999999
